idx,seed,dim,vars,rho_max,xc1,dx,z1,z2,a1,a2,d1,d2,Ir,ex1,ex2,n1,n2,U,angle
0,251,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.38150769450029376,0.2,1.82048153445917,1.9781537516908076,-1.0,0,0,46,49,0.14979716022552844,[56.29756653]
0,252,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,1.0,2.6206319361076797,1.6771905314945004,-1.0,0,0,66,42,110.81858973263056,[27.54637529]
0,253,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.7972457796082978,-0.01,-0.02,0.2,1.0,2.9615987686035234,1.4544860432039646,-1.0,0,0,74,36,98.46349379491518,[0.82504872]
0,254,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2284779244217433,0.2,2.436253003780471,2.4159994717849065,-1.0,0,0,61,60,0.48764865065001944,[66.73759007]
0,255,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.8924369640067635,2.9847877677128043,2.2212872766248837,-1.0,0,0,75,56,2.5273709327462,[81.05315543]
0,256,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.36876993953963055,-0.01,-0.02,0.2,1.0,2.543728849776908,1.4850240199541356,-1.0,0,0,64,37,11.963501992026885,[78.13526464]
0,257,7,xc1 dx a1 a2 d1 d2 Ir,25,1.159751330105074,0.4407356151543759,-0.01,-0.02,0.6857854263109792,0.2380269783483804,1.0242809298030116,2.673696190187867,-0.3824513592215411,0,0,26,67,3.8815383519476774e-12,[35.99925724]
0,258,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.41203724019440474,0.2,1.2807031373559497,1.4579903315615146,-1.0,0,0,32,36,0.02470655933597526,[46.56301727]
0,259,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,1.0,2.309380095394837,1.468889203346634,-1.0,0,0,58,37,1.1165986003520147,[68.67594112]
0,260,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.33278840462864523,2.384340838484913,2.2142319493281635,-1.0,0,0,60,55,0.4382586387644223,[65.67936517]
0,261,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.5715023689546264,2.6511094374621513,2.1868772992974637,-1.0,0,0,66,55,0.8618887853015147,[71.96361503]
0,262,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.3914005813257533,1.66785017900314,1.456202354838225,-1.0,0,0,42,36,0.061279507318708216,[50.67897794]
0,263,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8474700666869337,0.5210647603668587,-0.01,-0.02,0.3843497190067613,0.9430384402129527,1.8549055358460824,2.2073583130524903,-0.6059597326378717,0,0,46,55,7.968780482702644e-11,[55.99787184]
0,264,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.6418055328811907,2.780647065106343,-0.18149190266039278,0,0,41,70,4.608131232374577,[69.36478347]
0,265,7,xc1 dx a1 a2 d1 d2 Ir,25,1.5725034910340336,0.6609843064985108,-0.01,-0.02,0.3319006908618269,0.8528575885647407,1.6271078468251405,2.4108901057461596,-0.4665420847502857,0,0,41,60,0.00010604909628913808,[50.07274264]
0,266,7,xc1 dx a1 a2 d1 d2 Ir,25,1.6218511795321617,0.3941371891183499,-0.01,-0.02,0.4496573772591324,0.8398701496492105,1.3897752843655489,1.7649221184501431,-0.5673886509702214,0,0,35,44,4.0825600902780975e-11,[55.9984962]
0,267,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.3971540468684616,-0.01,-0.02,0.2,1.0,2.1092941532851337,1.0733609175497805,-1.0,0,0,53,27,5.250106208988507,[69.32141097]
0,268,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8800126054938644,0.2897743712433151,-0.01,-0.02,0.20208714698199232,0.9503322350376339,2.6851634252246397,2.4512497063652496,-0.8448803657356504,0,0,67,61,0.00015067491380229604,[46.75683963]
0,269,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.8822051808983865,-0.01,-0.02,0.2,1.0,2.9426966583505774,1.3764651169978215,-1.0,0,0,74,34,122.34557708394864,[1.9247404]
0,270,7,xc1 dx a1 a2 d1 d2 Ir,25,1.5968184950698243,0.5896739683043228,-0.01,-0.02,0.2654932877825633,0.8319443329532327,1.5981502535844885,2.1575152565001927,-0.4682355745582346,0,0,40,54,2.3501522400606945e-05,[53.79335813]
0,271,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.46988767051087493,0.2,2.1057360755407837,2.337342478030833,-1.0,0,0,53,58,0.3603800047665987,[64.93215975]
0,272,7,xc1 dx a1 a2 d1 d2 Ir,25,1.975342104483776,0.5164431757250956,-0.01,-0.02,0.5081255325231642,0.77676991343502,1.7360452262143262,2.379964762888246,-0.5862240055901365,0,0,43,59,0.00011204632480064133,[59.62779284]
0,273,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.21900979588126707,-0.01,-0.02,0.2,1.0,2.162852291617697,1.2509727510759665,-1.0,0,0,54,31,2.2341150843974567,[68.3210515]
0,274,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.14458775430859072,-0.01,-0.02,0.2,1.0,2.320437345891371,1.4322997272246705,-1.0,0,0,58,36,1.8329630069977345,[71.28803411]
0,275,7,xc1 dx a1 a2 d1 d2 Ir,25,1.5636236031291686,0.16722309619261108,-0.01,-0.02,0.41324755897916826,0.9174063206485508,1.59133770048675,1.358263535360291,-0.8866497643953897,0,0,40,34,2.9909877848155585e-10,[56.00694476]
0,276,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.22913441632796944,1.63891333747532,1.5579118133181247,-1.0,0,0,41,39,0.04895231784158665,[49.71024881]
0,277,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8534091237744073,0.4318908683500203,-0.01,-0.02,0.28869817033959577,0.8534752307155973,1.948580470096315,2.176967309798288,-0.6538623468957361,0,0,49,54,1.7769750105487303e-12,[55.9994995]
0,278,7,xc1 dx a1 a2 d1 d2 Ir,25,1.991984613816583,0.12995879355128112,-0.01,-0.02,0.2,0.9956867908875732,2.3622594695180616,1.7209981266177041,-0.9900292304827844,0,0,59,43,0.0016444616981839096,[66.54284014]
0,279,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.11228683271254662,-0.01,-0.02,0.2,0.35539841508624587,1.3709431192426902,1.1741174355440411,-1.0,0,0,34,29,0.02217581617953235,[44.87358637]
0,280,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.5225045599335867,2.0976423522153715,-0.362647096743826,0,0,38,52,0.6524974389185318,[57.20322524]
0,281,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2085019306217359,2.611756924521286,2.5202418708128187,-1.0,0,0,65,63,0.6399342194018652,[70.56948228]
0,282,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.7634719894333122,-0.01,-0.02,0.20987487822112125,0.9353614099368247,2.3656567689339516,2.9475040631537714,-0.5858570084333758,0,0,59,74,4.920983688681713e-05,[52.57107682]
0,283,7,xc1 dx a1 a2 d1 d2 Ir,25,1.4975895965911585,0.26603510775543443,-0.01,-0.02,0.3644237210643942,0.7563902270919731,2.6876653649788502,2.9159374050571585,-0.8164035763392323,0,0,67,73,0.00012408486171307687,[32.2080089]
0,284,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2814203473495448,0.2837444626568658,2.659731514789576,2.6596472433365617,-0.9132260892809617,0,0,66,66,2.5941069306145392,[80.27633959]
0,285,7,xc1 dx a1 a2 d1 d2 Ir,25,1.6772492394615186,0.33292894273452833,-0.01,-0.02,0.5671198971736315,0.22167295549059043,1.6936963855374279,2.720995388247375,-0.6485295155955195,0,0,42,68,0.0001493624822622445,[47.00347865]
0,286,7,xc1 dx a1 a2 d1 d2 Ir,25,1.3689446482100953,0.357917122970206,-0.01,-0.02,0.4858362884842516,0.3968501776069948,1.815780258687386,2.75116175629645,-0.622681115650255,0,0,45,69,2.536699699105401e-10,[36.00633416]
0,287,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.336126161921896,2.235452898809812,2.0277657542358267,-1.0,0,0,56,51,0.3014642004982752,[61.86096178]
0,288,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8539225305585325,0.3528759266984896,-0.01,-0.02,0.3766250824286786,0.9441657924219917,1.9412623352962226,2.0197117094634276,-0.7342258225120097,0,0,49,50,2.7116281204375153e-06,[55.309359]
0,289,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,0.33105155533371056,1.010343891131036,1.0485463645470259,-0.7455053278866756,0,0,25,26,0.0026428165323193354,[62.61068519]
0,290,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8306528036012473,0.33214301414471326,-0.01,-0.02,0.24461878993893252,0.20217283760143837,1.4939030415038652,2.1514829172385177,-0.5443946577872424,0,0,37,54,0.0022439829087865615,[66.17140837]
0,291,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.7804885600575102,2.3183077059055313,-0.4283820975621735,0,0,45,58,2.041915674615026,[62.53028451]
0,292,7,xc1 dx a1 a2 d1 d2 Ir,25,1.609804369582521,1.2218169165842125,-0.01,-0.02,0.2179330172360358,0.9991364439711344,1.3840646733730253,2.832224898889883,-0.24579295246707905,0,0,35,71,1.896487993241411e-05,[57.61318499]
0,293,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.5916901874674708,0.2,1.882869024957971,2.217813803888206,-1.0,0,0,47,55,0.22863455758482343,[62.07790821]
0,294,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.5916901875509248,0.2,1.8707725810112794,2.204039433130612,-1.0,0,0,47,55,0.22863455758482232,[62.07790828]
0,295,7,xc1 dx a1 a2 d1 d2 Ir,25,1.958173149392096,0.14544124703945896,-0.01,-0.02,0.23633928583767383,0.9662747344580823,2.844439410982796,2.3319889676122285,-0.9657680064947333,0,0,71,58,3.11650583865651e-05,[53.40225062]
0,296,7,xc1 dx a1 a2 d1 d2 Ir,25,1.6061155724763991,0.3307166462211564,-0.01,-0.02,0.3558531146046214,0.40478381309074046,2.264034298863673,2.9408252175320424,-0.7251372808778469,0,0,57,74,2.9891251386330977e-05,[38.53557919]
0,297,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.5615887959733372,1.6432859576290935,1.2216413184392856,-1.0,0,0,41,31,0.06576282662750908,[50.64152635]
0,298,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.6993608544001283,2.469818008771655,1.9160093286857722,-1.0,0,0,62,48,0.7660358471754676,[68.3834949]
0,299,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.3297300752202867,2.549468991116135,2.360622671680294,-1.0,0,0,64,59,0.6123662472235053,[69.6460771]
0,300,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.9467955293271695,2.646318478837247,1.8468975957057356,-1.0,0,0,66,46,1.7143075175957654,[73.141504]
0,301,7,xc1 dx a1 a2 d1 d2 Ir,25,1.5869657209446664,0.40298669603406523,-0.01,-0.02,0.2530398899117645,0.23354979875422166,1.4720743887056895,2.336709940750059,-0.4934995956864741,0,0,37,58,4.815321084137117e-11,[55.99724111]
0,302,7,xc1 dx a1 a2 d1 d2 Ir,25,1.78222629223653,0.12464925886107145,-0.01,-0.02,0.37054407501564374,0.8263166522798563,1.3780265273537764,1.0750808921169979,-0.915748644285837,0,0,34,27,0.003108055671384718,[67.80222033]
0,303,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.6400682103767885,-0.01,-0.02,0.2,1.0,2.8934871647228313,1.5173523659516857,-1.0,0,0,72,38,56.14051845840007,[87.49755823]
0,304,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.4655315100187267,2.3371099936999116,-0.2400603948610263,0,0,37,58,1.1450538319707428,[60.66094716]
0,305,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.3464393424409589,2.5518427602071636,-0.13837645834845,0,0,34,64,1.33278235935388,[63.85527993]
0,306,7,xc1 dx a1 a2 d1 d2 Ir,25,1.7724432558899947,0.35573611816839545,-0.01,-0.02,0.6016918335611653,0.2705819465313725,1.4174256237064522,2.4475731075297755,-0.5769405936173653,0,0,35,61,6.413733773403467e-13,[56.00031033]
0,307,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,1.0,1.8524761390750224,1.0395156097651412,-1.0,0,0,46,26,0.3398632371722727,[58.26552972]
0,308,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.5355765845795697,1.8718603894502808,-0.491804188581555,0,0,38,47,0.3271196398406293,[54.25494635]
0,309,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.4070365314304738,2.456177439498405,-0.17476904781943936,0,0,35,61,1.1966950929507634,[62.1365509]
0,310,7,xc1 dx a1 a2 d1 d2 Ir,25,-0.9836957482567937,0.1,-0.01,-0.02,0.9563824112956639,0.2381957562404156,2.176487757244672,2.735428377033834,-0.9919763964695509,0,0,54,68,1.301220329395682e-11,[56.00116605]
0,311,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,1.0,2.9411235732593832,1.3091152501182386,-1.0,0,0,74,33,1208.9999478984873,[24.9529962]
0,312,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,1.0,2.941975239392249,1.3850320645584404,-1.0,0,0,74,35,1039.6544000648298,[24.02473259]
0,313,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2831345899835464,1.3856490230246523,1.2804417618088262,-0.9857443985717199,0,0,35,32,0.021691452839464036,[46.64917982]
0,314,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.23040929675902674,0.2624150719929202,1.468463233132614,1.4153992743212451,-1.0,0,0,37,35,0.030819810857781797,[48.34058762]
0,315,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,0.2,1.0998782825290163,1.3112229815349812,-0.673771915822116,0,0,27,33,0.0301741871027871,[15.81218723]
0,316,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2629645681182309,0.2,2.6104469897002147,2.6277550287071803,-0.9424923088655187,0,0,65,66,1.5952733996987236,[76.41860847]
0,317,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.5530924826909783,0.2,2.11373441587306,2.4113918017517966,-1.0,0,0,53,60,0.3939402999158611,[67.11197241]
0,318,7,xc1 dx a1 a2 d1 d2 Ir,25,1.3883039884367507,0.2210014861104038,-0.01,-0.02,0.3628234273848702,0.7752431323812632,2.244250444047328,2.3266146377392145,-0.8157968764742001,0,0,56,58,1.4427990550506502e-09,[35.9846311]
0,319,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.22457177103188286,0.2,2.222675054963783,2.198793938755098,-1.0,0,0,56,55,0.3058887665934327,[61.73241375]
0,320,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.8158264200565918,1.837446797963192,1.1808305493439877,-1.0,0,0,46,30,0.20521708451560153,[55.39731473]
0,321,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.317918773213524,0.2,2.927291478542351,2.95986150571685,-1.0,0,0,73,74,1.247462931287795,[80.91037804]
0,322,7,xc1 dx a1 a2 d1 d2 Ir,25,1.7992023782119961,0.8740141266822976,-0.01,-0.02,0.47174019277861234,0.6204105167151628,1.5655843514077796,2.9830865199794836,-0.4077171370580569,0,0,39,75,3.897039423117301e-11,[55.9975613]
0,323,7,xc1 dx a1 a2 d1 d2 Ir,25,1.7424304521547613,0.46549051054032664,-0.01,-0.02,0.26131087007285664,0.8808468696783133,2.0863493228276186,2.3316833947604865,-0.6530713993252806,0,0,52,58,0.00010935511033212965,[49.91115902]
0,324,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,2.0699534926564462,2.65857834135823,-0.4499932616635452,0,0,52,66,6.810185379872323,[69.97024288]
0,325,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.2505124816295054,-0.01,-0.02,0.2,1.0,2.317203284415161,1.341323127679304,-1.0,0,0,58,34,3.9325789087782996,[71.89300829]
0,326,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,1.0187983828735891,-0.01,-0.02,0.2,1.0,2.929040530939723,1.1948110114463173,-1.0,0,0,73,30,159.60842844488377,[3.23235885]
0,327,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,1.0,2.4765949864254306,1.294546175258541,-1.0,0,0,62,32,325.0575397941523,[32.08924612]
0,328,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8266056898508551,0.29388762747072894,-0.01,-0.02,0.2092933810783859,0.958754102877251,2.4966154767078406,2.25552888870176,-0.8275381956544648,0,0,62,56,0.00013016320643806896,[48.75482343]
0,329,7,xc1 dx a1 a2 d1 d2 Ir,25,1.6206197166182732,0.9660145171252404,-0.01,-0.02,0.3426180738875036,0.9667417316002422,1.4071397318582604,2.577256248441757,-0.3214798863880177,0,0,35,64,2.5866600776321014e-11,[55.99816803]
0,330,7,xc1 dx a1 a2 d1 d2 Ir,25,1.572569228718478,0.6784812110113214,-0.01,-0.02,0.5940547167975643,0.7439422430600068,1.0324819286621145,2.2340039240269336,-0.3306459241888931,0,0,26,56,5.875621077910252e-12,[55.99903331]
0,331,7,xc1 dx a1 a2 d1 d2 Ir,25,1.7174734708354364,0.3793486326050869,-0.01,-0.02,0.2712710822376776,0.9679765735091744,2.2637916073715947,2.2964641224705566,-0.7495659578516433,0,0,57,57,0.00015152329883854964,[46.54151689]
0,332,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,1.0,1.7854281243204728,1.0004192475136342,-1.0,0,0,45,25,0.3169339245331856,[59.44972076]
0,333,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.5449862129250095,2.0754045179110365,1.6823102745369523,-1.0,0,0,52,42,0.2397097145780827,[58.74520073]
0,334,7,xc1 dx a1 a2 d1 d2 Ir,25,1.7206506138769984,0.28025059291843224,-0.01,-0.02,0.4119628153586751,0.9354869009831965,1.7194220239430942,1.6944120432982608,-0.7593648191626486,0,0,43,42,8.325330283276232e-13,[55.99963278]
0,335,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.3708127729255341,2.514976856970714,2.2685633996152523,-1.0,0,0,63,57,0.5765409410185897,[68.68744125]
0,336,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.2,1.7320899937749028,2.9628119579035714,-0.17691033132514877,0,0,43,74,7.323700079830739,[72.4621695]
0,337,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.6728502711397168,2.058364024169954,1.504546103295904,-1.0,0,0,51,38,0.2630911164748645,[58.40087785]
0,338,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.47110713605773885,0.2,2.207666219167778,2.47813927071524,-0.9021883286695647,0,0,55,62,1.3701524876408706,[72.44774454]
0,339,7,xc1 dx a1 a2 d1 d2 Ir,25,1.9217910212442355,0.3022337610067929,-0.01,-0.02,0.31227254469412424,0.3886098952491329,2.0004716758477636,2.4934882062540824,-0.7141072558857912,0,0,50,62,2.1062356072268068e-11,[55.99902359]
0,340,7,xc1 dx a1 a2 d1 d2 Ir,25,1.7524220165600928,0.1,-0.01,-0.02,0.6855094527313559,0.5811391470503399,1.2375787580984785,1.5519014474516375,-0.7991086770869562,0,0,31,39,1.8140565321815823e-10,[56.00057235]
0,341,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.44648593799099306,-0.01,-0.02,0.2,1.0,2.6962297493409615,1.5204962140121847,-1.0,0,0,67,38,20.746058171112573,[81.45770449]
0,342,7,xc1 dx a1 a2 d1 d2 Ir,25,-1.634677907254917,0.10000277561815027,-0.01,-0.02,0.9999993033427547,0.43585339848514776,2.5068663670349918,2.9402777795407733,-0.9994215361482236,0,0,63,74,2.086184628074738e-09,[35.98158271]
0,343,7,xc1 dx a1 a2 d1 d2 Ir,25,1.4765003258395342,0.3618225925918544,-0.01,-0.02,0.3263255930158508,0.2692361801298254,1.1838685266134024,2.0418248671259756,-0.44244357415818586,0,0,30,51,2.211867384416908e-12,[56.00045765]
0,344,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.6081552061674451,2.8463076799041347,2.3602820009130165,-1.0,0,0,71,59,1.2519057942336738,[76.87876289]
0,345,7,xc1 dx a1 a2 d1 d2 Ir,25,1.2052053920167234,0.6678269399599728,-0.01,-0.02,0.24607471357137434,0.6608318045636972,1.7354988558675217,2.912023419875992,-0.4216745300653863,0,0,43,73,1.2831097226057126e-08,[35.95423785]
0,346,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.6948498116629354,2.645964537755503,2.0605976810653233,-1.0,0,0,66,52,1.0261768525153638,[72.23750508]
0,347,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,1.0,0.6708154298796261,2.4746022111095125,2.736333494320732,-1.0,0,0,62,68,0.650462120550174,[88.24954656]
0,348,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,1.0,2.69404340331232,1.178191580795044,-1.0,0,0,67,29,840.2631862670138,[30.30807155]
0,349,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.7074515468881247,2.2499246789073464,1.6656399149182062,-1.0,0,0,56,42,0.4618662884772237,[62.82941839]
0,350,7,xc1 dx a1 a2 d1 d2 Ir,25,1.8796986319277043,0.6897521799986691,-0.01,-0.02,0.30216667334038183,0.923411920901985,2.302818467541612,2.9525909611194274,-0.6137331320785447,0,0,58,74,0.00014453890533299205,[47.61813348]
0,351,7,xc1 dx a1 a2 d1 d2 Ir,25,2.0,0.1,-0.01,-0.02,0.2,1.0,2.9974558759687993,1.5913210305465548,-1.0,0,0,75,40,730.2451827679282,[21.46710261]
0,352,7,xc1 dx a1 a2 d1 d2 Ir,25,1.6058291563738845,1.1239046492714542,-0.01,-0.02,0.3902458040364061,0.7621198417047912,1.2780233262492562,2.9912940888903536,-0.2647385841264793,0,0,32,75,1.5374944158112092e-10,[55.99659437]
0,353,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.7733212267004198,1.8052139811162506,1.2090080790193163,-1.0,0,0,45,30,0.16520689629641291,[54.43578572]
0,354,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.6841442411695803,-0.01,-0.02,0.2,1.0,2.2728956811276437,1.0036820040011072,-1.0,0,0,57,25,21.38537940570944,[76.33577431]
0,355,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.22205396559090587,0.2,2.1148163915916576,2.0689814384340206,-1.0,0,0,53,52,0.22400888302140284,[58.89016516]
0,356,7,xc1 dx a1 a2 d1 d2 Ir,25,1.677675549177001,0.37370611353548305,-0.01,-0.02,0.35020918983796623,0.8151300165687285,1.8940975148719432,2.11194673786562,-0.6750327157186523,0,0,47,53,0.00010521888348650613,[50.11293963]
0,357,7,xc1 dx a1 a2 d1 d2 Ir,25,1.5939820357372134,0.45618804474067065,-0.01,-0.02,0.20005095735497705,0.5816057624143179,1.5401093683015383,2.076699790815529,-0.48497753908576585,0,0,39,52,6.464468212501297e-10,[56.01023113]
0,358,7,xc1 dx a1 a2 d1 d2 Ir,25,1.4774693447188354,0.10000820562616385,-0.01,-0.02,0.4320883833948888,0.7550637146032375,1.3770010175757748,1.1908093404171038,-0.9118244739924534,0,0,34,30,9.154909035159941e-11,[56.00361183]
0,359,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.4063790407896996,0.2,1.590803500282705,1.8348169445776839,-0.8593136764513525,0,0,40,46,0.18892644501780537,[55.40727206]
0,360,7,xc1 dx a1 a2 d1 d2 Ir,25,1.4868592294829441,0.15428656677486888,-0.01,-0.02,0.3317100362627547,0.7346319648621069,1.4143283021203454,1.2898180268334096,-0.799796340295339,0,0,35,32,7.587315033958326e-11,[55.99647386]
0,361,7,xc1 dx a1 a2 d1 d2 Ir,25,1.9123105708782329,0.2632775285179669,-0.01,-0.02,0.3669878255451304,0.8282760686082239,2.7880317273639807,2.8533565167011146,-0.8594426176634266,0,0,70,71,9.607258529719896e-05,[41.46039417]
0,362,7,xc1 dx a1 a2 d1 d2 Ir,25,1.533345627242981,0.6232014851431942,-0.01,-0.02,0.43076861045780307,0.8253909524400669,1.4876082168024154,2.3069375210807315,-0.45572496592516776,0,0,37,58,0.00011436159978799848,[49.65784257]
0,363,7,xc1 dx a1 a2 d1 d2 Ir,25,1.440329092828586,1.0752177497906037,-0.01,-0.02,0.20312651961221675,0.7531416218043077,1.1660796035574215,2.7156217793380124,-0.18936494736259918,0,0,29,68,4.5944723308620134e-11,[55.99726656]
0,364,7,xc1 dx a1 a2 d1 d2 Ir,25,1.627424335302556,0.17731293155948497,-0.01,-0.02,0.5590711078758959,0.8057930786694718,1.358671536065576,1.4590988033126213,-0.7827398603225827,0,0,34,36,7.321104523174539e-11,[56.00342528]
0,365,7,xc1 dx a1 a2 d1 d2 Ir,25,1.4962728840197737,0.5886481537502997,-0.01,-0.02,0.21969084237427627,0.9865973460879025,1.3868894205696787,1.775087424780306,-0.41148509246354537,0,0,35,44,2.330956374975052e-11,[55.99805188]
0,366,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.2,0.830426259880915,2.3684773799277212,1.680926019396873,-1.0,0,0,59,42,0.774014223556,[66.08871533]
0,367,7,xc1 dx a1 a2 d1 d2 Ir,25,-3.0,0.1,-0.01,-0.02,0.560366759286317,0.2,2.6735933623331043,2.977841186978851,-1.0,0,0,67,74,1.0545532271188243,[81.41952341]
0,368,7,xc1 dx a1 a2 d1 d2 Ir,25,1.6908343766192226,0.9625783546832595,-0.01,-0.02,0.2401164118110576,0.9947111120030437,1.2056480270024326,2.219703713013044,-0.2323349542610173,0,0,30,55,0.0013655860714534074,[65.78058526]
